Frame number,1661
First frame,1
Point frequency,200
Analog frequency,1000

Time,Moment.Mx2,Moment.My2,Moment.Mz2,Moment.Mx3,Moment.My3,Moment.Mz3
s,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm
0.241,-26155.7,-19607.5,-675.639,13450.7,14156.7,-8137.84
0.242,-26173,-19441.4,-644.122,13395.6,14166.6,-8171.16
0.243,-26063.3,-19506.6,-622.022,13649.8,14167.9,-8102.42
0.244,-26094.1,-19533.8,-610.388,13425.1,14047.8,-8045.29
0.245,-26181.7,-19570.9,-642.818,13515.7,14006.8,-8033.94
0.246,-26159.5,-19389.9,-634.418,13447.2,14129.8,-7998.82
0.247,-26244,-19374,-654.29,13300.2,14206.3,-8019.33
0.248,-26066.2,-19487.5,-634.964,13333.7,14198.1,-8048.23
0.249,-26205,-19551,-639.686,13459.3,14087.6,-7933
0.25,-26080.2,-19596.5,-569.141,13325.4,14150.1,-7916.9
0.251,-26076.5,-19552.7,-592.156,13454.2,14230.5,-7887.71
0.252,-26247,-19319,-544.36,13519.7,14182.9,-7814.99
0.253,-26096.4,-19459.6,-572.98,13282.5,14175.3,-7809.42
0.254,-26027.8,-19441.5,-600.272,13162.7,14020.4,-7744.58
0.255,-26179.2,-19391.2,-541.438,13171.9,13976.5,-7766.15
0.256,-26334.1,-19379.7,-594.145,13344,14067.1,-7716.51
0.257,-26304.4,-19463.1,-568.326,13425.5,14095.3,-7659.24
0.258,-26131,-19355.9,-651.548,13256.7,14002.4,-7597.45
0.259,-26128.5,-19447,-612.625,13035.6,13938.8,-7499.1
0.26,-26263.4,-19348.8,-571.667,12892,13910.6,-7536.56
0.261,-26161.9,-19308.4,-563.088,12916,14034.9,-7549.19
0.262,-26054.6,-19348.3,-517.493,13120.1,13968,-7538.16
0.263,-26260.3,-19463.6,-483.38,13144.1,14108.2,-7492.38
0.264,-26480.8,-19388.8,-533.706,13020,14000,-7436.41
0.265,-26233.2,-19326.2,-518.034,13094.5,13768.9,-7343.78
0.266,-26260.6,-19378,-532.958,13132.9,13872.5,-7301.01
0.267,-26282.9,-19398.6,-567.805,13127.9,13757.7,-7223.93
0.268,-26216.6,-19352,-576.291,13040.6,13944.1,-7325.4
0.269,-26283.7,-19326.8,-615.762,13233.9,13870.4,-7152.28
0.27,-26235.4,-19271.3,-514.267,12969.4,13586,-7159.88
0.271,-26198.2,-19315.2,-465.129,12743,13624.9,-7148
0.272,-26316.5,-19122.4,-499.704,12922.8,13836.9,-7093.46
0.273,-26388.2,-19107.4,-449.405,12871.1,13774.9,-7050.88
0.274,-26401,-19151.7,-476.628,12705.9,13650,-6928.19
0.275,-26198.8,-19180.2,-505.187,12733.6,13551.8,-6980.64
0.276,-26343.4,-19272.1,-492.376,12783.2,13387.2,-6989.39
0.277,-26376.9,-19362.6,-542.797,13036.3,13488.7,-6915.79
