Frame number,1450
First frame,1
Point frequency,200
Analog frequency,1000

Time,Moment.Mx2,Moment.My2,Moment.Mz2,Moment.Mx3,Moment.My3,Moment.Mz3
s,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm
0.344,-21311.4,-9455.39,689.339,20634.7,-4018.03,765.312
0.345,-21307,-9268.39,682.615,20649.1,-4116.86,783.714
0.346,-21220.6,-9260.5,687.095,20645.2,-4140.23,729.481
0.347,-21285.8,-9331.68,720.305,20667.4,-4099.85,669.281
0.348,-21391.1,-9319.86,711.192,20446.1,-3882.02,673.963
0.349,-21337.8,-9292.45,672.817,20373,-3936.13,761.846
0.35,-21224.6,-9167.4,681.557,20579.2,-3960.33,790.187
0.351,-21162.2,-9158.82,697.988,20605.8,-3967.6,732.022
0.352,-21225.7,-9174.68,685.806,20578.8,-3912.11,717.947
0.353,-21411.5,-9181.87,669.392,20575.5,-3858.12,724.443
0.354,-21332.3,-9085.79,660.364,20573.8,-3867.61,765.849
0.355,-21313.8,-9035.6,692.527,20638.6,-3997.24,711.152
0.356,-21242.9,-8971.91,763.595,20534.7,-3982.29,668.23
0.357,-21154.2,-9078.77,759.345,20463.4,-3946.46,662.289
0.358,-21309.9,-9011.13,807.269,20420,-3839.36,637.045
0.359,-21230,-8736.1,792.803,20601.1,-3762.53,629.023
0.36,-21023.6,-8752.56,732.115,20837.1,-3910.98,686.97
0.361,-20954.7,-8789.04,702.873,20766.4,-4043.12,743.807
0.362,-21097.8,-8787.65,756.267,20695.2,-3884.52,698.249
0.363,-21232.3,-8927.5,775.353,20624,-3775.83,647.868
0.364,-21057.2,-8856.58,754.733,20621.9,-3721.16,655.361
0.365,-21017.1,-8736.34,766.938,20560,-3663.9,663.383
0.366,-21157.1,-8610.63,831.105,20528.9,-3877.24,705.379
0.367,-21111.7,-8491.43,848.42,20533.3,-3890.75,682.221
0.368,-21117.4,-8432.74,844.652,20453.2,-3799.69,634.583
0.369,-21009.7,-8459.02,845.659,20420.1,-3689.99,683.358
0.37,-20928.4,-8523.31,834.472,20476.5,-3677.85,728.24
0.371,-21027.4,-8449.19,810.75,20646,-3633,619.248
0.372,-21089.9,-8332.61,858.532,20521.9,-3669.68,644.871
0.373,-21071.7,-8166.62,830.458,20505.3,-3626.01,714.206
0.374,-20886.1,-8271.16,792.051,20620.3,-3732.72,684.66
0.375,-20806.5,-8261.77,813.498,20743.2,-3785.73,729.74
0.376,-20943.8,-8123.33,842.46,20772.4,-3625.38,686.043
0.377,-20961.4,-8053.1,856.055,20642.6,-3544.32,566.137
0.378,-21044.9,-8091.11,896.82,20489,-3695.98,594.958
0.379,-21017.8,-8156.11,904.971,20504.4,-3677.88,643.161
0.38,-21042.5,-8089.72,896,20498.9,-3628.71,641.047
0.381,-20825.6,-7972.18,932.85,20508.2,-3631.21,643.706
0.382,-20836.9,-7844.45,948.848,20396,-3626.34,654.349
0.383,-21069.3,-7811.72,909.145,20357.6,-3516.89,680.766
